,word,part_of_speech
13842,lordly,ADV
13843,comrades,NOUN
13844,echo,VERB
13845,whew,ADJ
13846,friend,NOUN
13847,35,NUM
13848,.,PUNCT
13849,adopt,ADV
13850,feigned,ADJ
13851,forewarned,VERB
13852,smugglers,NOUN
13853,cougar,PROPN
13854,clapped,VERB
13855,silks,NOUN
13856,gestures,NOUN
13857,seething,VERB
13858,laughing,VERB
13859,outbranching,VERB
13860,phrenological,ADJ
13861,slip,NOUN
13862,-,PUNCT
13863,shod,NOUN
13864,cabled,VERB
13865,underlings,NOUN
13866,i'se,PROPN
13867,disencumber,X
13868,loiters,VERB
13869,patron,NOUN
13870,tornadoes,NOUN
13871,dispel,VERB
13872,piercing,VERB
13873,rind,NOUN
13874,nibbling,VERB
13875,ii,NUM
13876,libra,NOUN
13877,satins,VERB
13878,stealthily,ADV
13879,tightly,ADV
13880,galliot,PROPN
13881,-,PUNCT
13882,toed,VERB
13883,unaccountable,ADJ
13884,proportion,NOUN
13885,undeterred,ADJ
13886,wafted,VERB
13887,circus,NOUN
13888,-,PUNCT
13889,running,VERB
13890,tabernacle,NOUN
13891,deliriums,NOUN
13892,cutlass,NOUN
13893,breeding,VERB
13894,enriched,VERB
13895,impresses,NOUN
13896,fowl,VERB
13897,sultry,NOUN
13898,beds,VERB
13899,cities,NOUN
13900,fundamental,ADJ
13901,recurring,VERB
13902,quarts,NOUN
13903,write,VERB
13904,impelled,VERB
13905,prop,NOUN
13906,discovery,NOUN
13907,spademan,NOUN
13908,banterings,NOUN
13909,postpone,VERB
13910,catching,VERB
13911,rail,NOUN
13912,brown,ADJ
13913,glows,NOUN
13914,divorced,VERB
13915,stone,NOUN
13916,-,PUNCT
13917,carved,VERB
13918,succeeded,VERB
13919,affixed,VERB
13920,blithe,NOUN
13921,tablet,NOUN
13922,tissues,NOUN
13923,cheating,VERB
13924,restraint,NOUN
13925,knobby,NOUN
13926,warm,ADJ
13927,resulting,VERB
13928,worryings,NOUN
13929,exegetist,NOUN
13930,redder,ADJ
13931,population,NOUN
13932,begging,VERB
13933,billows,VERB
13934,entablatures,NOUN
13935,say'st,PROPN
13936,globe,NOUN
13937,shoots,NOUN
13938,omitted,VERB
13939,truthful,ADJ
13940,spectacles,NOUN
13941,cowards,NOUN
13942,hems,VERB
13943,73,NUM
13944,.,PUNCT
13945,horseback,NOUN
13946,vessels,NOUN
13947,canes,NOUN
13948,contrastingly,ADV
13949,clanged,VERB
13950,incapacitated,VERB
13951,sacramental,ADJ
13952,pout,NOUN
13953,dead,ADJ
13954,dart,NOUN
13955,elks,NOUN
13956,bayonet,NOUN
13957,builded,VERB
13958,lofty,ADJ
13959,reaches,VERB
13960,sabbee,ADJ
13961,noticing,VERB
13962,beginner,NOUN
13963,copy,NOUN
13964,curbstone,NOUN
13965,legitimately,ADV
13966,self,NOUN
13967,-,PUNCT
13968,complacent,ADJ
13969,agent,NOUN
13970,staves,VERB
13971,appearances,NOUN
13972,sow,VERB
13973,englishmen,NOUN
13974,looking,VERB
13975,broom,NOUN
13976,conquered,VERB
13977,aggregate,NOUN
13978,dragging,VERB
13979,unoccupied,ADJ
13980,',PUNCT
13981,damn,ADJ
13982,dissect,NOUN
13983,effeminacy,NOUN
13984,reported,VERB
13985,snug,ADJ
13986,main,ADJ
13987,-,PUNCT
13988,mast,NOUN
13989,-,PUNCT
13990,head,NOUN
13991,seated,VERB
13992,apprehension,NOUN
13993,tongs,NOUN
13994,capital,NOUN
13995,frank,PROPN
13996,ever,ADV
13997,-,PUNCT
13998,woven,VERB
13999,cypher,PROPN
14000,throbs,NOUN
14001,hundredth,ADJ
14002,dissolutions,NOUN
14003,fool,NOUN
14004,pilot,NOUN
14005,-,PUNCT
14006,fee,NOUN
14007,sleeper,PROPN
14008,orthodox,PROPN
14009,h,DET
14010,half,ADJ
14011,-,PUNCT
14012,way,NOUN
14013,canopy,NOUN
14014,loath,NOUN
14015,reasonably,ADV
14016,enlarge,VERB
14017,goat,NOUN
14018,-,PUNCT
14019,like,ADJ
14020,pensive,ADJ
14021,lording,NOUN
14022,sipping,NOUN
14023,melted,VERB
14024,offered,VERB
14025,remove,NOUN
14026,complexioned,VERB
14027,soapstone,NOUN
14028,pyramid,NOUN
14029,ridge,PROPN
14030,-,PUNCT
14031,pole,PROPN
14032,canonized,VERB
14033,diamond,NOUN
14034,thinnest,NOUN
14035,wooded,VERB
14036,hempen,VERB
14037,two,NUM
14038,-,ADJ
14039,fold,ADJ
14040,smithfield,ADJ
14041,divinest,ADJ
14042,net,ADJ
14043,-,PUNCT
14044,work,NOUN
14045,replaced,VERB
14046,overpowered,VERB
14047,entertainment,NOUN
14048,nicholas,PROPN
14049,greyhound,PROPN
14050,colossal,NOUN
14051,repassing,VERB
14052,bottles,NOUN
14053,quadrupeds,VERB
14054,aglow,NOUN
14055,polynesians,NOUN
14056,trying,VERB
14057,confounds,NOUN
14058,missionaries,VERB
14059,trap,NOUN
14060,-,PUNCT
14061,doors,NOUN
14062,traits,NOUN
14063,audible,ADJ
14064,big,ADJ
14065,padlock,NOUN
14066,stultifying,VERB
14067,triumphant,ADJ
14068,complete,ADJ
14069,rate,NOUN
14070,circles,NOUN
14071,lobtailing,VERB
14072,palmed,VERB
14073,fears,NOUN
14074,unprofitable,ADJ
14075,xerxes,NOUN
14076,matse,PROPN
14077,sea,NOUN
14078,-,PUNCT
14079,weed,NOUN
14080,siam,ADJ
14081,progress,NOUN
14082,allegory,NOUN
14083,"l100,000",VERB
14084,christmas,PROPN
14085,mogulship,PROPN
14086,cisterns,VERB
14087,cripple,NOUN
14088,cut,NOUN
14089,-,PUNCT
14090,water,NOUN
14091,apparelled,VERB
14092,5th,ADJ
14093,luxuriant,ADJ
14094,bedfellow,ADJ
14095,boneless,NOUN
14096,afoam,NOUN
14097,elastic,ADJ
14098,security,NOUN
14099,trials,NOUN
14100,contested,VERB
14101,saco,PROPN
14102,sobbing,VERB
14103,109,NUM
14104,.,PUNCT
14105,guess,VERB
14106,joky,ADJ
14107,monuments,NOUN
14108,pool,NOUN
14109,fatalities,NOUN
14110,assuming,VERB
14111,felicities,NOUN
14112,renegades,NOUN
14113,slunk,ADJ
14114,typhoons,NOUN
14115,cord,NOUN
14116,dozen,NOUN
14117,know'st,NOUN
14118,moonlight,NOUN
14119,absence,NOUN
14120,placards,VERB
14121,economical,ADJ
14122,intelligence,NOUN
14123,ramadan,NOUN
14124,victor,NOUN
14125,swept,VERB
14126,nameless,NOUN
14127,cosmetic,ADJ
14128,occasional,ADJ
14129,federated,VERB
14130,reports,NOUN
14131,backed,VERB
14132,head,NOUN
14133,-,PUNCT
14134,beat,VERB
14135,relief,NOUN
14136,flailed,VERB
14137,swamped,VERB
14138,"4,000",NUM
14139,thumb,ADJ
14140,-,PUNCT
14141,end,NOUN
14142,boastful,ADJ
14143,dramatist,NOUN
14144,serenely,ADJ
14145,swells,NOUN
14146,built,VERB
14147,recur,NOUN
14148,point,NOUN
14149,footpads,VERB
14150,sun,NOUN
14151,-,PUNCT
14152,down,ADP
14153,',PUNCT
14154,he,PRON
14155,expanding,VERB
14156,sympathy,NOUN
14157,ballast,NOUN
14158,mow,NOUN
14159,claimed,VERB
14160,118,NUM
14161,.,PUNCT
14162,intemperately,ADV
14163,postman,ADJ
14164,sweeter,ADJ
14165,puff,NOUN
14166,creeping,VERB
14167,toughest,ADJ
14168,wrestlings,NOUN
14169,felt,VERB
14170,fountain,ADJ
14171,confined,VERB
14172,scuttle,NOUN
14173,-,PUNCT
14174,butt,NOUN
14175,double,ADJ
14176,-,PUNCT
14177,shuffle,NOUN
14178,arion,NOUN
14179,fellow,NOUN
14180,-,PUNCT
14181,men,NOUN
14182,lapland,ADP
14183,cheerful,ADJ
14184,man,NOUN
14185,'s,PART
14186,methodic,ADJ
14187,moby,NOUN
14188,pots,VERB
14189,upcast,ADV
14190,divined,VERB
14191,capsizing,VERB
14192,daintiest,NOUN
14193,forged,VERB
14194,affect,VERB
14195,grasses,VERB
14196,cardinals,NOUN
14197,criminal,ADJ
14198,butt,NOUN
14199,-,PUNCT
14200,end,NOUN
14201,glorious,ADJ
14202,securely,ADV
14203,whaling,VERB
14204,-,PUNCT
14205,voyage,NOUN
14206,criticism,NOUN
14207,alternately,ADV
14208,dwelt,VERB
14209,indolently,ADV
14210,convince,NOUN
14211,snuffed,VERB
14212,claws,PROPN
14213,patentee,NOUN
14214,shakers,NOUN
14215,jettest,ADV
14216,unattended,ADJ
14217,cyphers,NOUN
14218,guinea,NOUN
14219,-,PUNCT
14220,coast,NOUN
14221,nutmeg,PROPN
14222,weariest,NOUN
14223,vague,ADJ
14224,awe,NOUN
14225,-,PUNCT
14226,struck,VERB
14227,staved,VERB
14228,files,NOUN
14229,travelled,VERB
14230,fish,NOUN
14231,-,PUNCT
14232,e,NOUN
14233,attract,VERB
14234,deftly,ADV
14235,dislike,VERB
14236,impalpable,ADJ
14237,unerring,NOUN
14238,humpback,NOUN
14239,brute,ADJ
14240,breaches,NOUN
14241,dew,NOUN
14242,unresting,VERB
14243,wash,X
14244,congealed,VERB
14245,forgive,NOUN
14246,climate,NOUN
14247,headland,ADJ
14248,gases,NOUN
14249,circumnavigating,VERB
14250,wrung,PROPN
14251,discharged,VERB
14252,exploded,VERB
14253,moon,NOUN
14254,girth,ADJ
14255,bite,VERB
14256,meanly,ADV
14257,categut,VERB
14258,protect,ADJ
14259,fejee,PROPN
14260,hurt,NOUN
14261,',PUNCT
14262,where,ADV
14263,moment,NOUN
14264,quarrelsome,VERB
14265,reminding,VERB
14266,blast,NOUN
14267,descry,NOUN
14268,orbs,VERB
14269,abatement,PROPN
14270,spavined,VERB
14271,heron,NOUN
14272,-,PUNCT
14273,built,VERB
14274,panellings,NOUN
14275,heavers,NOUN
14276,bruised,VERB
14277,afresh,ADJ
14278,ablutions,NOUN
14279,honing,VERB
14280,secretary,NOUN
14281,moorish,VERB
14282,grego,PROPN
14283,study,NOUN
14284,doubt,NOUN
14285,druggists,NOUN
14286,linear,VERB
14287,broken,VERB
14288,-,PUNCT
14289,hearted,ADJ
14290,props,NOUN
14291,snortings,NOUN
14292,beholdest,ADV
14293,transferring,VERB
14294,michigan,ADJ
14295,ominous,ADJ
14296,sky,NOUN
14297,-,PUNCT
14298,sail,NOUN
14299,betakes,NOUN
14300,whale,NOUN
14301,.,PUNCT
14302,kept,VERB
14303,ear,NOUN
14304,tumbling,NOUN
14305,bounced,VERB
14306,fan,NOUN
14307,-,PUNCT
14308,tail,NOUN
14309,fac,NOUN
14310,-,PUNCT
14311,similes,NOUN
14312,flattening,NOUN
14313,succeeding,VERB
14314,reined,VERB
14315,cutting,VERB
14316,-,PUNCT
14317,spade,NOUN
14318,terra,NOUN
14319,tinkers,NOUN
14320,gets,VERB
14321,vest,ADJ
14322,weeds,NOUN
14323,stomachs,NOUN
14324,car,NOUN
14325,seasons,NOUN
14326,weekly,ADJ
14327,leaping,VERB
14328,eave,NOUN
14329,-,PUNCT
14330,troughs,NOUN
14331,lightens,NOUN
14332,celerity,NOUN
14333,manifold,ADJ
14334,spraining,NOUN
14335,squire,NOUN
14336,tails,NOUN
14337,vehement,ADJ
14338,proportioned,VERB
14339,lowerings,NOUN
14340,coffin,NOUN
14341,mecca,PROPN
14342,manhatto,ADJ
14343,casks,NOUN
14344,andirons,NOUN
14345,feastest,NOUN
14346,pertinaciously,ADV
14347,sea,NOUN
14348,-,PUNCT
14349,custom,NOUN
14350,fathoms,NOUN
14351,tableau,PROPN
14352,unclad,PROPN
14353,wasting,VERB
14354,herring,VERB
14355,saluted,VERB
14356,cowhide,NOUN
14357,essex,NOUN
14358,mountainous,ADJ
14359,afternoon,NOUN
14360,alarm,NOUN
14361,desiring,VERB
14362,jeroboam,PROPN
14363,wielded,VERB
14364,need,VERB
14365,hammered,VERB
14366,tink,ADJ
14367,week,NOUN
14368,shoals,NOUN
14369,delighted,VERB
14370,premium,ADJ
14371,shepherd,NOUN
14372,mouths,NOUN
14373,slices,VERB
14374,temptation,NOUN
14375,led,VERB
14376,sympathetic,ADJ
14377,circumferences,NOUN
14378,deepening,VERB
14379,pound,NOUN
14380,visits,NOUN
14381,bashful,ADJ
14382,persuasion,NOUN
14383,exhausting,ADJ
14384,sinister,NOUN
14385,embracing,VERB
14386,discourse,NOUN
14387,brain,NOUN
14388,rubbing,NOUN
14389,spiracles,NOUN
14390,oxen,NOUN
14391,propensity,NOUN
14392,leyden,VERB
14393,ordinary,ADJ
14394,simultaneously,ADV
14395,beats,VERB
14396,extermination,NOUN
14397,investigate,VERB
14398,kinds,NOUN
14399,marling,ADJ
14400,-,PUNCT
14401,spike,ADJ
14402,elegant,ADJ
14403,shove,NOUN
14404,souls,NOUN
14405,radiates,VERB
14406,ephesian,ADJ
14407,affright,NOUN
14408,sweetener,NOUN
14409,cranes,NOUN
14410,suffocated,VERB
14411,approach,NOUN
14412,entreat,NOUN
14413,inaudible,ADJ
14414,hum,NOUN
14415,gaffs,VERB
14416,drat,PROPN
14417,discovery,NOUN
14418,-,PUNCT
14419,vessel,NOUN
14420,loitering,NOUN
14421,marks,NOUN
14422,rehearse,VERB
14423,revery,NOUN
14424,arriving,VERB
14425,lothario,X
14426,spinoza,ADJ
14427,double,ADV
14428,-,PUNCT
14429,bolted,VERB
14430,envious,ADJ
14431,lbs,NOUN
14432,tricking,VERB
14433,arms,NOUN
14434,peculiarities,NOUN
14435,fight,VERB
14436,bluff,ADJ
14437,famine,NOUN
14438,whale,NOUN
14439,-,PUNCT
14440,fishers,NOUN
14441,aslant,ADJ
14442,wish,VERB
14443,1825,NUM
14444,.,PUNCT
14445,two,NUM
14446,-,PUNCT
14447,legged,VERB
14448,eber,ADJ
14449,inability,NOUN
14450,solicitously,ADV
14451,performed,VERB
14452,gift,NOUN
14453,torment,NOUN
14454,featured,VERB
14455,observed,ADJ
14456,ascendency,NOUN
14457,undecayed,ADJ
14458,bolstering,VERB
14459,justinian,PROPN
14460,advert,PROPN
14461,ahab,PROPN
14462,replenished,VERB
14463,abhorrence,PROPN
14464,ark,PROPN
14465,lightning,NOUN
14466,-,PUNCT
14467,rods,NOUN
14468,silver,NOUN
14469,-,PUNCT
14470,beaters,NOUN
14471,insolent,ADJ
14472,jet,NOUN
14473,-,PUNCT
14474,black,ADJ
14475,baffled,VERB
14476,universe,ADJ
14477,unmomentous,ADJ
14478,versions,NOUN
14479,blossom,NOUN
14480,solitudes,NOUN
14481,blacksmith,PROPN
14482,portly,ADV
14483,whale,ADJ
14484,-,PUNCT
14485,e,NOUN
14486,populous,ADJ
14487,cabin,NOUN
14488,-,PUNCT
14489,compass,NOUN
14490,centre,NOUN
14491,extras,NOUN
14492,attacking,VERB
14493,contemptuously,ADV
14494,wondrous,ADJ
14495,christians,NOUN
14496,hast,AUX
14497,broidered,VERB
14498,hittite,ADJ
14499,husband,NOUN
14500,depression,NOUN
14501,lists,NOUN
14502,enchanted,VERB
14503,tears,NOUN
14504,mainly,ADV
14505,devote,VERB
14506,dipping,NOUN
14507,riggers,NOUN
14508,lazy,ADJ
14509,possess,NOUN
14510,meant,VERB
14511,claims,NOUN
14512,offering,VERB
14513,shrubs,NOUN
14514,aid,NOUN
14515,bannisters,NOUN
14516,amusing,VERB
14517,described,VERB
14518,pencil,NOUN
14519,to,ADP
14520,-,PUNCT
14521,and,CCONJ
14522,-,PUNCT
14523,fro,NOUN
14524,discovering,VERB
14525,flourishings,NOUN
14526,grounded,VERB
14527,impenetrable,ADJ
14528,legend,NOUN
14529,semicircle,NOUN
14530,top,ADJ
14531,-,PUNCT
14532,sail,NOUN
14533,firm,NOUN
14534,-,PUNCT
14535,seated,VERB
14536,miscellaneous,ADJ
14537,langsdorff,NOUN
14538,envied,VERB
14539,stool,NOUN
14540,tantalization,NOUN
14541,one,NUM
14542,-,PUNCT
14543,legged,VERB
14544,incarnation,NOUN
14545,homage,NOUN
14546,mossy,NOUN
14547,colouring,NOUN
14548,emphasis,NOUN
14549,essaying,VERB
14550,thundered,VERB
14551,luggers,NOUN
14552,lung,NOUN
14553,load,NOUN
14554,mariner,PROPN
14555,'s,PART
14556,baleful,ADJ
14557,hintings,NOUN
14558,observest,ADJ
14559,azimuth,NOUN
14560,life,NOUN
14561,-,PUNCT
14562,preservers,NOUN
14563,persians,NOUN
14564,seamless,NOUN
14565,wore,VERB
14566,feat,NOUN
14567,crick,NOUN
14568,instances,NOUN
14569,merry,NOUN
14570,-,PUNCT
14571,makings,NOUN
14572,rabelais,NOUN
14573,spaces,VERB
14574,trenchers,NOUN
14575,streaks,VERB
14576,handicrafts,NOUN
14577,tidy,VERB
14578,favour,PROPN
14579,issued,VERB
14580,padlocks,NOUN
14581,air,NOUN
14582,-,PUNCT
14583,sharks,NOUN
14584,innuendoes,VERB
14585,132,NUM
14586,.,PUNCT
14587,imparting,NOUN
14588,frames,VERB
14589,large,ADJ
14590,milliner,PROPN
14591,bride,NOUN
14592,behooves,NOUN
14593,eighty,NUM
14594,-,PUNCT
14595,five,NUM
14596,erect,NOUN
14597,going,VERB
14598,peremptory,ADJ
14599,sea,NOUN
14600,-,PUNCT
14601,coast,NOUN
14602,white,ADJ
14603,reasonableness,NOUN
14604,manliness,NOUN
14605,communicating,VERB
14606,full,ADJ
14607,-,PUNCT
14608,grown,VERB
14609,furnishing,VERB
14610,submitted,VERB
14611,scoria,NOUN
14612,neared,VERB
14613,clinch,NOUN
14614,message,NOUN
14615,-,PUNCT
14616,carrying,VERB
14617,demon,NOUN
14618,paltry,NOUN
14619,unite,VERB
14620,satirizing,VERB
14621,scarred,ADJ
14622,erection,NOUN
14623,eulogy,NOUN
14624,unchanged,ADJ
14625,waterspout,NOUN
14626,sun,NOUN
14627,-,PUNCT
14628,burnt,VERB
14629,hourly,ADJ
14630,slily,ADV
14631,ewer,NOUN
14632,caking,VERB
14633,rend,NOUN
14634,interrupted,VERB
14635,requin,NOUN
14636,till,SCONJ
14637,sprung,ADJ
14638,superstition,NOUN
14639,ghent,NOUN
14640,mingled,VERB
14641,credit,NOUN
14642,abate,NOUN
14643,magnificence,NOUN
14644,honouring,VERB
14645,inordinate,ADJ
14646,replacing,VERB
14647,shudder,NOUN
14648,room,NOUN
14649,poland,PROPN
14650,may,PROPN
14651,-,PUNCT
14652,time,NOUN
14653,model,NOUN
14654,holy,ADJ
14655,peering,VERB
14656,whirlwinds,NOUN
14657,feature,VERB
14658,iii,PROPN
14659,.,PUNCT
14660,wood,NOUN
14661,dinnerless,ADJ
14662,fish,NOUN
14663,-,PUNCT
14664,bones,NOUN
14665,arise,VERB
14666,bust,ADJ
14667,orchestra,PROPN
14668,galliot,PROPN
14669,catskill,PROPN
14670,swordsman,PROPN
14671,unchanging,ADJ
14672,freeze,NOUN
14673,moluccas,PROPN
14674,wonder,NOUN
14675,-,PUNCT
14676,world,NOUN
14677,deaden,NOUN
14678,humbly,ADV
14679,slips,VERB
14680,stout,ADP
14681,viciously,ADV
14682,butler,NOUN
14683,form,NOUN
14684,interflow,PROPN
14685,"25,000",NUM
14686,heard,VERB
14687,.,PUNCT
14688,meetings,NOUN
14689,darkly,ADV
14690,sail,NOUN
14691,-,PUNCT
14692,needle,NOUN
14693,wheel,NOUN
14694,characteristic,NOUN
14695,abhorred,VERB
14696,fright,ADJ
14697,beaches,NOUN
14698,merry,PROPN
14699,-,PUNCT
14700,mad,ADJ
14701,cup,NOUN
14702,frenzied,VERB
14703,enumerated,VERB
14704,firm,ADJ
14705,hostile,ADJ
14706,fun,NOUN
14707,righteous,ADJ
14708,jig,NOUN
14709,sheets,NOUN
14710,anxiety,NOUN
14711,bottle,NOUN
14712,-,PUNCT
14713,nose,NOUN
14714,life,NOUN
14715,-,PUNCT
14716,long,ADJ
14717,trucks,NOUN
14718,fiend,VERB
14719,hygiene,NOUN
14720,isthmus,NOUN
14721,learned,VERB
14722,parti,NOUN
14723,-,PUNCT
14724,coloured,VERB
14725,latently,ADV
14726,bull,NOUN
14727,-,PUNCT
14728,beef,NOUN
14729,didst,ADJ
14730,drowsy,PROPN
14731,a'low,PROPN
14732,aim,NOUN
14733,can'st,NUM
14734,notabilities,NOUN
14735,superincumbent,VERB
14736,devious,ADJ
14737,happy,ADJ
14738,vertu,PROPN
14739,historical,PROPN
14740,comes,VERB
14741,crannies,NOUN
14742,barbarian,PROPN
14743,compliment,PROPN
14744,europe,PROPN
14745,uneasiness,VERB
14746,"20,000",NUM
14747,tragically,ADV
14748,authoritative,ADJ
14749,new,ADV
14750,-,PUNCT
14751,born,VERB
14752,splash,NOUN
14753,chronically,ADV
14754,docks,PROPN
14755,43,NUM
14756,.,PUNCT
14757,entrenched,VERB
14758,material,NOUN
14759,titans,NOUN
14760,clapt,VERB
14761,definition,NOUN
14762,treat,VERB
14763,foundering,VERB
14764,120,NUM
14765,.,PUNCT
14766,suspicion,NOUN
14767,shaved,VERB
14768,unctuous,ADJ
14769,shoaling,VERB
14770,banteringly,ADV
14771,craziness,ADJ
14772,letter,NOUN
14773,-,PUNCT
14774,sorter,NOUN
14775,limitless,ADJ
14776,intervening,VERB
14777,wrist,NOUN
14778,bind,VERB
14779,ticklish,ADJ
14780,coal,NOUN
14781,-,PUNCT
14782,tar,NOUN
14783,residuary,ADJ
14784,valves,NOUN
14785,overleap,VERB
14786,guarded,VERB
14787,vicissitudes,NOUN
14788,walking,VERB
14789,-,PUNCT
14790,sticks,NOUN
14791,scaramouch,ADJ
14792,tester,PROPN
14793,landsman,PROPN
14794,measureless,PROPN
14795,lover,PROPN
14796,engaging,VERB
14797,nursery,NOUN
14798,roundingly,ADV
14799,square,ADJ
14800,life,NOUN
14801,-,PUNCT
14802,preserver,NOUN
14803,usual,ADJ
14804,problems,NOUN
14805,brevet,VERB
14806,extant,ADJ
14807,navigation,NOUN
14808,agencies,NOUN
14809,berth,PROPN
14810,esquimaux,PROPN
14811,sailer,PROPN
14812,saw,VERB
14813,-,PUNCT
14814,fish,NOUN
14815,stockinged,VERB
14816,darkly,ADV
14817,-,PUNCT
14818,tanned,VERB
14819,stranger,ADJ
14820,skilfully,ADV
14821,tinker,PROPN
14822,speak,VERB
14823,-,PUNCT
14824,e,NOUN
14825,preside,NOUN
14826,bounteous,ADJ
14827,aloof,ADJ
14828,impregnable,ADJ
14829,embodiment,NOUN
14830,revellers,NOUN
14831,address,NOUN
14832,comprehend,VERB
14833,log,NOUN
14834,mock,NOUN
14835,papers,NOUN
14836,riveted,VERB
14837,baronial,ADJ
14838,substituted,VERB
14839,carson,PROPN
14840,irresolute,NOUN
14841,calves,NOUN
14842,palsy,ADJ
14843,sed,ADJ
14844,unbegun,ADJ
14845,rat,ADJ
14846,-,PUNCT
14847,tat,ADJ
14848,joyfully,ADV
14849,cutlet,ADJ
14850,brief,ADJ
14851,days,NOUN
14852,impetuously,ADV
14853,wide,ADV
14854,-,PUNCT
14855,rolling,VERB
14856,depressions,NOUN
14857,housekeeping,VERB
14858,unastonished,ADJ
14859,guides,VERB
14860,dictating,VERB
14861,sounded,VERB
14862,conversed,VERB
14863,zeal,NOUN
14864,marked,VERB
14865,flagon,NOUN
14866,lotions,NOUN
14867,cell,NOUN
14868,cathedral,NOUN
14869,conjures,NOUN
14870,ignores,VERB
14871,insignificant,ADJ
14872,lowermost,NOUN
14873,suppose,VERB
14874,ball,NOUN
14875,t.,PROPN
14876,unthought,PROPN
14877,brimmed,VERB
14878,forming,VERB
14879,cylindrically,ADV
14880,rocking,VERB
14881,salisbury,NOUN
14882,searchingly,ADV
14883,ultimate,ADJ
14884,inspectingly,ADV
14885,seating,VERB
14886,taller,ADJ
14887,slippering,NOUN
14888,clinging,VERB
14889,viciousness,ADJ
14890,message,NOUN
14891,spheres,VERB
14892,smacking,NOUN
14893,barrens,NOUN
14894,shot,VERB
14895,crabs,NOUN
14896,familiarly,ADV
14897,sang,VERB
14898,tunes,NOUN
14899,europa,ADJ
14900,prevailed,VERB
14901,canoe,NOUN
14902,girlish,ADJ
14903,disappearing,VERB
14904,rebellion,NOUN
14905,outstretching,VERB
14906,tracings,NOUN
14907,-,PUNCT
14908,out,ADP
14909,duels,NOUN
14910,unique,ADJ
14911,acquaintances,NOUN
14912,police,PROPN
14913,buoyancy,PROPN
14914,abed,VERB
14915,irresistibleness,NOUN
14916,124,NUM
14917,.,PUNCT
14918,naturally,ADV
14919,euclidean,ADJ
14920,arts,NOUN
14921,errand,NOUN
14922,-,PUNCT
14923,boy,NOUN
14924,redundant,ADJ
14925,reverberating,NOUN
14926,outburst,ADJ
14927,tallow,NOUN
14928,thrown,VERB
14929,smelling,VERB
14930,profiles,NOUN
14931,off,ADP
14932,-,PUNCT
14933,shore,NOUN
14934,hat,NOUN
14935,-,PUNCT
14936,band,NOUN
14937,adieux,NOUN
14938,presentiments,NOUN
14939,clotted,VERB
14940,arid,ADJ
14941,mood,NOUN
14942,vivacity,NOUN
14943,discreditably,ADV
14944,cub,VERB
14945,melt,ADJ
14946,incompetent,ADJ
14947,privateers,NOUN
14948,blood,NOUN
14949,-,PUNCT
14950,vessels,NOUN
14951,unloitering,VERB
14952,potluck,NOUN
14953,mummies,NOUN
14954,death,NOUN
14955,'s,PART
14956,navigator,NOUN
14957,necessarily,ADV
14958,plumping,VERB
14959,returns,NOUN
14960,admeasurement,NOUN
14961,suppressed,VERB
14962,incorrigible,ADJ
14963,consciences,NOUN
14964,negro,ADJ
14965,primitively,ADV
14966,(,PUNCT
14967,semblance,VERB
14968,shrinking,VERB
14969,inactive,ADJ
14970,woodland,NOUN
14971,brick,NOUN
14972,equanimity,NOUN
14973,tanning,NOUN
14974,maledictions,NOUN
14975,whaling,VERB
14976,states,NOUN
14977,verdant,VERB
14978,spans,NOUN
14979,coils,NOUN
14980,crucifixion,NOUN
14981,endued,VERB
14982,mackinaw,PROPN
14983,getting,VERB
14984,nudging,VERB
14985,inferentially,ADV
14986,explored,VERB
14987,joiner,NOUN
14988,bestowed,VERB
14989,insultest,ADJ
14990,malignant,ADJ
14991,snare,NOUN
14992,oars,NOUN
14993,regulating,VERB
14994,manhandle,ADJ
14995,fast,ADJ
14996,-,PUNCT
14997,fish,NOUN
14998,firma,X
14999,layeth,PROPN
15000,require,NOUN
15001,started,VERB
15002,continuously,ADV
15003,unstaked,ADJ
15004,hawaiian,ADJ
15005,immaterial,ADJ
15006,junks,NOUN
15007,unimaginable,ADJ
15008,unreasonable,ADJ
15009,doggedly,ADV
15010,freebooting,VERB
15011,guiltiness,ADJ
15012,stab,PROPN
15013,mind'em,PROPN
15014,surprised,VERB
15015,inflexible,ADJ
15016,tongue,NOUN
15017,compass,NOUN
15018,playing,NOUN
15019,',PUNCT
15020,twas,VERB
15021,dreadful,ADJ
15022,plying,NOUN
15023,drink,NOUN
15024,affronted,VERB
15025,sighs,NOUN
15026,idly,ADV
15027,differ,VERB
15028,livingly,ADV
15029,job,NOUN
15030,-,PUNCT
15031,shop,NOUN
15032,scorpion,NOUN
15033,nose,NOUN
15034,shun,PROPN
15035,scan,PROPN
15036,unhappy,PROPN
15037,listen,NOUN
15038,blubber,PROPN
15039,drifted,VERB
15040,indies,NOUN
15041,gleamings,NOUN
15042,shores,VERB
15043,table,NOUN
15044,-,PUNCT
15045,rock,NOUN
15046,ratifying,VERB
15047,little,ADJ
15048,night,NOUN
15049,-,PUNCT
15050,cloaked,VERB
15051,maceys,NOUN
15052,rapping,VERB
15053,snow,NOUN
15054,-,PUNCT
15055,shoes,NOUN
15056,seethingly,ADV
15057,carcass,VERB
15058,dreamt,VERB
15059,babel,NOUN
